Ticker,Filing Date,y,Pre Up(within 60 day),Pre Down(within 60 day),Pre No Change(within 60 day)
AA,1/15/2020,0,,,
AA,2/3/2020,1,FALSE,FALSE,TRUE
AA,4/22/2020,1,TRUE,FALSE,FALSE
AA,5/11/2020,-1,TRUE,FALSE,FALSE
AA,6/25/2020,1,FALSE,TRUE,FALSE
AA,7/7/2020,-1,TRUE,FALSE,FALSE
AA,7/8/2020,-1,FALSE,TRUE,FALSE
AA,7/8/2020,-1,FALSE,TRUE,FALSE
AA,7/8/2020,-1,FALSE,TRUE,FALSE
AA,7/8/2020,-1,FALSE,TRUE,FALSE
AA,7/13/2020,0,FALSE,TRUE,FALSE
AA,7/15/2020,0,FALSE,FALSE,TRUE
AA,10/5/2020,0,FALSE,FALSE,TRUE
AA,10/9/2020,-1,FALSE,FALSE,TRUE
AA,10/14/2020,1,FALSE,TRUE,FALSE
AA,11/30/2020,-1,TRUE,FALSE,FALSE
AA,12/17/2020,1,FALSE,TRUE,FALSE
AA,1/20/2021,0,TRUE,FALSE,FALSE
AA,3/4/2021,-1,FALSE,FALSE,TRUE
AA,3/8/2021,-1,FALSE,TRUE,FALSE
AA,3/19/2021,0,FALSE,TRUE,FALSE
AA,3/24/2021,1,FALSE,FALSE,TRUE
AA,4/6/2021,0,TRUE,FALSE,FALSE
AA,4/15/2021,-1,FALSE,FALSE,TRUE
AA,5/11/2021,0,FALSE,TRUE,FALSE
AA,6/28/2021,0,FALSE,FALSE,TRUE
AA,7/15/2021,-1,FALSE,FALSE,TRUE
AA,8/31/2021,0,FALSE,TRUE,FALSE
AA,9/20/2021,0,FALSE,FALSE,TRUE
AA,9/30/2021,-1,FALSE,FALSE,TRUE
AA,10/14/2021,0,FALSE,TRUE,FALSE
AA,11/1/2021,1,FALSE,FALSE,TRUE
AA,11/8/2021,1,TRUE,FALSE,FALSE
AA,11/17/2021,0,TRUE,FALSE,FALSE
AA,12/6/2021,1,FALSE,FALSE,TRUE
AA,12/13/2021,-1,TRUE,FALSE,FALSE
AA,12/14/2021,1,FALSE,TRUE,FALSE
AA,12/17/2021,1,TRUE,FALSE,FALSE
AA,12/29/2021,0,TRUE,FALSE,FALSE
AA,1/19/2022,0,FALSE,FALSE,TRUE
AA,4/20/2022,0,,,
AA,5/11/2022,1,FALSE,FALSE,TRUE
AA,6/29/2022,-1,TRUE,FALSE,FALSE
AA,7/20/2022,0,FALSE,TRUE,FALSE
AA,8/8/2022,-1,FALSE,FALSE,TRUE
AA,9/23/2022,-1,FALSE,TRUE,FALSE
AA,10/19/2022,-1,FALSE,TRUE,FALSE
ACHC,2/27/2020,0,,,
ACHC,3/19/2020,1,FALSE,FALSE,TRUE
ACHC,4/22/2020,-1,TRUE,FALSE,FALSE
ACHC,5/4/2020,-1,FALSE,TRUE,FALSE
ACHC,5/8/2020,1,FALSE,TRUE,FALSE
ACHC,6/10/2020,-1,TRUE,FALSE,FALSE
ACHC,6/24/2020,-1,FALSE,TRUE,FALSE
ACHC,8/4/2020,0,FALSE,TRUE,FALSE
ACHC,9/29/2020,0,FALSE,FALSE,TRUE
ACHC,10/14/2020,0,FALSE,FALSE,TRUE
ACHC,10/28/2020,-1,FALSE,FALSE,TRUE
ACHC,10/29/2020,0,FALSE,TRUE,FALSE
ACHC,11/13/2020,1,FALSE,FALSE,TRUE
ACHC,12/30/2020,1,TRUE,FALSE,FALSE
ACHC,1/7/2021,0,TRUE,FALSE,FALSE
ACHC,1/21/2021,0,FALSE,FALSE,TRUE
ACHC,1/22/2021,0,FALSE,FALSE,TRUE
ACHC,2/26/2021,1,FALSE,FALSE,TRUE
ACHC,3/22/2021,0,TRUE,FALSE,FALSE
ACHC,4/29/2021,0,FALSE,FALSE,TRUE
ACHC,5/7/2021,0,FALSE,FALSE,TRUE
ACHC,8/2/2021,0,,,
ACHC,10/5/2021,-1,FALSE,FALSE,TRUE
ACHC,10/28/2021,1,FALSE,TRUE,FALSE
ACHC,2/1/2022,0,,,
ACHC,2/28/2022,0,FALSE,FALSE,TRUE
ACHC,4/4/2022,-1,FALSE,FALSE,TRUE
ACHC,5/3/2022,0,FALSE,TRUE,FALSE
ACHC,5/20/2022,0,FALSE,FALSE,TRUE
ACHC,6/29/2022,1,FALSE,FALSE,TRUE
ACHC,7/27/2022,0,TRUE,FALSE,FALSE
ACHC,10/31/2022,-1,,,
ACHC,12/7/2022,-1,FALSE,TRUE,FALSE
ACIW,1/13/2020,1,,,
ACIW,2/20/2020,0,TRUE,FALSE,FALSE
ACIW,2/27/2020,-1,FALSE,FALSE,TRUE
ACIW,4/27/2020,1,FALSE,TRUE,FALSE
ACIW,5/7/2020,1,TRUE,FALSE,FALSE
ACIW,6/10/2020,0,TRUE,FALSE,FALSE
ACIW,8/6/2020,1,FALSE,FALSE,TRUE
ACIW,10/26/2020,-1,TRUE,FALSE,FALSE
ACIW,11/5/2020,1,FALSE,TRUE,FALSE
ACIW,11/10/2020,0,TRUE,FALSE,FALSE
ACIW,1/28/2021,1,FALSE,FALSE,TRUE
ACIW,2/9/2021,0,TRUE,FALSE,FALSE
ACIW,2/25/2021,-1,FALSE,FALSE,TRUE
ACIW,3/1/2021,1,FALSE,TRUE,FALSE
ACIW,3/23/2021,-1,TRUE,FALSE,FALSE
ACIW,5/6/2021,0,FALSE,TRUE,FALSE
ACIW,6/1/2021,1,FALSE,FALSE,TRUE
ACIW,6/8/2021,0,TRUE,FALSE,FALSE
ACIW,8/5/2021,0,FALSE,FALSE,TRUE
ACIW,11/4/2021,1,,,
ACIW,11/17/2021,-1,TRUE,FALSE,FALSE
ACIW,12/6/2021,1,FALSE,TRUE,FALSE
ACIW,2/24/2022,1,TRUE,FALSE,FALSE
ACIW,3/28/2022,0,TRUE,FALSE,FALSE
ACIW,4/19/2022,1,FALSE,FALSE,TRUE
ACIW,5/5/2022,-1,TRUE,FALSE,FALSE
ACIW,5/9/2022,-1,FALSE,TRUE,FALSE
ACIW,6/6/2022,0,FALSE,TRUE,FALSE
ACIW,6/7/2022,1,FALSE,FALSE,TRUE
ACIW,6/17/2022,1,TRUE,FALSE,FALSE
ACIW,7/5/2022,1,TRUE,FALSE,FALSE
ACIW,8/4/2022,-1,TRUE,FALSE,FALSE
ACIW,9/1/2022,-1,FALSE,TRUE,FALSE
ACIW,11/2/2022,-1,FALSE,TRUE,FALSE
ACIW,11/8/2022,0,FALSE,TRUE,FALSE
ACIW,11/29/2022,0,FALSE,FALSE,TRUE
ACM,2/3/2020,-1,,,
ACM,3/12/2020,-1,FALSE,TRUE,FALSE
ACM,4/3/2020,-1,FALSE,TRUE,FALSE
ACM,5/5/2020,1,FALSE,TRUE,FALSE
ACM,5/19/2020,-1,TRUE,FALSE,FALSE
ACM,5/26/2020,1,FALSE,TRUE,FALSE
ACM,6/15/2020,-1,TRUE,FALSE,FALSE
ACM,6/17/2020,-1,FALSE,TRUE,FALSE
ACM,7/21/2020,0,FALSE,TRUE,FALSE
ACM,8/4/2020,1,FALSE,FALSE,TRUE
ACM,8/10/2020,0,TRUE,FALSE,FALSE
ACM,8/11/2020,0,FALSE,FALSE,TRUE
ACM,8/31/2020,0,FALSE,FALSE,TRUE
ACM,9/14/2020,1,FALSE,FALSE,TRUE
ACM,9/23/2020,0,TRUE,FALSE,FALSE
ACM,10/2/2020,1,FALSE,FALSE,TRUE
ACM,10/8/2020,1,TRUE,FALSE,FALSE
ACM,11/9/2020,1,TRUE,FALSE,FALSE
ACM,11/16/2020,1,TRUE,FALSE,FALSE
ACM,11/20/2020,0,TRUE,FALSE,FALSE
ACM,12/8/2020,0,FALSE,FALSE,TRUE
ACM,2/8/2021,1,FALSE,FALSE,TRUE
ACM,2/16/2021,1,TRUE,FALSE,FALSE
ACM,2/24/2021,1,TRUE,FALSE,FALSE
ACM,3/24/2021,1,TRUE,FALSE,FALSE
ACM,4/7/2021,0,TRUE,FALSE,FALSE
ACM,4/9/2021,0,FALSE,FALSE,TRUE
ACM,4/13/2021,0,FALSE,FALSE,TRUE
ACM,4/26/2021,0,FALSE,FALSE,TRUE
ACM,5/10/2021,0,FALSE,FALSE,TRUE
ACM,6/25/2021,0,FALSE,FALSE,TRUE
ACM,8/9/2021,0,FALSE,FALSE,TRUE
ACM,9/23/2021,1,FALSE,FALSE,TRUE
ACM,10/14/2021,0,TRUE,FALSE,FALSE
ACM,11/15/2021,1,FALSE,FALSE,TRUE
ACM,12/13/2021,0,TRUE,FALSE,FALSE
ACM,2/7/2022,0,FALSE,FALSE,TRUE
ACM,3/3/2022,0,FALSE,FALSE,TRUE
ACM,3/4/2022,-1,FALSE,FALSE,TRUE
ACM,6/8/2022,-1,,,
ACM,8/8/2022,0,FALSE,TRUE,FALSE
ACM,9/14/2022,0,FALSE,FALSE,TRUE
ACM,9/19/2022,1,FALSE,FALSE,TRUE
ACM,11/14/2022,0,TRUE,FALSE,FALSE
ACM,11/16/2022,0,FALSE,FALSE,TRUE
ACM,11/17/2022,0,FALSE,FALSE,TRUE
ACM,11/23/2022,0,FALSE,FALSE,TRUE
ADC,1/6/2020,0,,,
ADC,2/20/2020,1,FALSE,FALSE,TRUE
ADC,3/19/2020,1,TRUE,FALSE,FALSE
ADC,3/24/2020,1,TRUE,FALSE,FALSE
ADC,3/30/2020,0,TRUE,FALSE,FALSE
ADC,4/1/2020,-1,FALSE,FALSE,TRUE
ADC,4/2/2020,0,FALSE,TRUE,FALSE
ADC,4/20/2020,0,FALSE,FALSE,TRUE
ADC,4/22/2020,-1,FALSE,FALSE,TRUE
ADC,5/6/2020,-1,FALSE,TRUE,FALSE
ADC,5/28/2020,-1,FALSE,TRUE,FALSE
ADC,6/1/2020,1,FALSE,TRUE,FALSE
ADC,6/22/2020,0,TRUE,FALSE,FALSE
ADC,7/1/2020,1,FALSE,FALSE,TRUE
ADC,7/20/2020,-1,TRUE,FALSE,FALSE
ADC,8/12/2020,0,FALSE,TRUE,FALSE
ADC,8/17/2020,1,FALSE,FALSE,TRUE
ADC,8/17/2020,1,TRUE,FALSE,FALSE
ADC,8/17/2020,1,TRUE,FALSE,FALSE
ADC,8/17/2020,1,TRUE,FALSE,FALSE
ADC,9/3/2020,0,TRUE,FALSE,FALSE
ADC,10/2/2020,0,FALSE,FALSE,TRUE
ADC,10/15/2020,1,FALSE,FALSE,TRUE
ADC,10/19/2020,0,TRUE,FALSE,FALSE
ADC,11/2/2020,1,FALSE,FALSE,TRUE
ADC,12/1/2020,0,TRUE,FALSE,FALSE
ADC,12/3/2020,0,FALSE,FALSE,TRUE
ADC,1/4/2021,-1,FALSE,FALSE,TRUE
ADC,1/11/2021,0,FALSE,TRUE,FALSE
ADC,2/18/2021,0,FALSE,FALSE,TRUE
ADC,2/22/2021,0,FALSE,FALSE,TRUE
ADC,2/22/2021,0,FALSE,FALSE,TRUE
ADC,2/22/2021,0,FALSE,FALSE,TRUE
ADC,2/22/2021,0,FALSE,FALSE,TRUE
ADC,3/2/2021,-1,FALSE,FALSE,TRUE
ADC,4/1/2021,0,FALSE,TRUE,FALSE
ADC,4/7/2021,0,FALSE,FALSE,TRUE
ADC,5/3/2021,0,FALSE,FALSE,TRUE
ADC,5/6/2021,0,FALSE,FALSE,TRUE
ADC,5/10/2021,0,FALSE,FALSE,TRUE
ADC,5/14/2021,1,FALSE,FALSE,TRUE
ADC,6/10/2021,0,TRUE,FALSE,FALSE
ADC,6/15/2021,-1,FALSE,FALSE,TRUE
ADC,7/6/2021,0,FALSE,TRUE,FALSE
ADC,7/26/2021,0,FALSE,FALSE,TRUE
ADC,8/11/2021,0,FALSE,FALSE,TRUE
ADC,8/27/2021,0,FALSE,FALSE,TRUE
ADC,9/13/2021,1,FALSE,FALSE,TRUE
ADC,9/13/2021,1,TRUE,FALSE,FALSE
ADC,9/13/2021,1,TRUE,FALSE,FALSE
ADC,9/13/2021,1,TRUE,FALSE,FALSE
ADC,9/17/2021,0,TRUE,FALSE,FALSE
ADC,10/5/2021,0,FALSE,FALSE,TRUE
ADC,11/1/2021,0,FALSE,FALSE,TRUE
ADC,11/9/2021,0,FALSE,FALSE,TRUE
ADC,12/8/2021,0,FALSE,FALSE,TRUE
ADC,12/13/2021,0,FALSE,FALSE,TRUE
ADC,12/16/2021,0,FALSE,FALSE,TRUE
ADC,12/22/2021,0,FALSE,FALSE,TRUE
ADC,1/4/2022,0,FALSE,FALSE,TRUE
ADC,1/5/2022,-1,FALSE,FALSE,TRUE
ADC,2/22/2022,0,FALSE,TRUE,FALSE
ADC,4/5/2022,0,FALSE,FALSE,TRUE
ADC,5/3/2022,1,FALSE,FALSE,TRUE
ADC,5/5/2022,-1,TRUE,FALSE,FALSE
ADC,5/25/2022,0,FALSE,TRUE,FALSE
ADC,6/1/2022,0,FALSE,FALSE,TRUE
ADC,7/6/2022,0,FALSE,FALSE,TRUE
ADC,8/2/2022,0,FALSE,FALSE,TRUE
ADC,8/18/2022,0,FALSE,FALSE,TRUE
ADC,8/22/2022,0,FALSE,FALSE,TRUE
ADC,9/2/2022,-1,FALSE,FALSE,TRUE
ADC,10/3/2022,0,FALSE,TRUE,FALSE
ADC,10/5/2022,-1,FALSE,FALSE,TRUE
ADC,11/1/2022,0,FALSE,TRUE,FALSE
ADNT,1/31/2020,1,,,
ADNT,1/31/2020,1,TRUE,FALSE,FALSE
ADNT,1/31/2020,1,TRUE,FALSE,FALSE
ADNT,1/31/2020,1,TRUE,FALSE,FALSE
ADNT,2/25/2020,0,TRUE,FALSE,FALSE
ADNT,3/13/2020,1,FALSE,FALSE,TRUE
ADNT,3/20/2020,1,TRUE,FALSE,FALSE
ADNT,3/20/2020,1,TRUE,FALSE,FALSE
ADNT,3/20/2020,1,TRUE,FALSE,FALSE
ADNT,3/20/2020,1,TRUE,FALSE,FALSE
ADNT,4/20/2020,-1,TRUE,FALSE,FALSE
ADNT,4/20/2020,-1,FALSE,TRUE,FALSE
ADNT,4/20/2020,-1,FALSE,TRUE,FALSE
ADNT,4/20/2020,-1,FALSE,TRUE,FALSE
ADNT,4/23/2020,1,FALSE,TRUE,FALSE
ADNT,5/5/2020,1,TRUE,FALSE,FALSE
ADNT,6/1/2020,1,TRUE,FALSE,FALSE
ADNT,6/8/2020,1,TRUE,FALSE,FALSE
ADNT,6/24/2020,-1,TRUE,FALSE,FALSE
ADNT,8/6/2020,-1,FALSE,TRUE,FALSE
ADNT,8/26/2020,0,FALSE,TRUE,FALSE
ADNT,11/10/2020,1,FALSE,FALSE,TRUE
ADNT,11/30/2020,-1,TRUE,FALSE,FALSE
ADNT,2/5/2021,1,FALSE,TRUE,FALSE
ADNT,3/10/2021,1,TRUE,FALSE,FALSE
ADNT,3/12/2021,1,TRUE,FALSE,FALSE
ADNT,3/15/2021,0,TRUE,FALSE,FALSE
ADNT,3/29/2021,-1,FALSE,FALSE,TRUE
ADNT,3/30/2021,1,FALSE,TRUE,FALSE
ADNT,4/9/2021,1,TRUE,FALSE,FALSE
ADNT,5/3/2021,1,TRUE,FALSE,FALSE
ADNT,5/6/2021,1,TRUE,FALSE,FALSE
ADNT,6/30/2021,1,TRUE,FALSE,FALSE
ADNT,8/5/2021,-1,TRUE,FALSE,FALSE
ADNT,9/30/2021,-1,FALSE,TRUE,FALSE
ADNT,11/10/2021,0,FALSE,TRUE,FALSE
ADNT,1/26/2022,-1,FALSE,FALSE,TRUE
ADNT,2/4/2022,1,FALSE,TRUE,FALSE
ADNT,2/10/2022,-1,TRUE,FALSE,FALSE
ADNT,3/10/2022,-1,FALSE,TRUE,FALSE
ADNT,5/5/2022,-1,FALSE,TRUE,FALSE
ADNT,6/15/2022,1,FALSE,TRUE,FALSE
ADNT,8/5/2022,-1,TRUE,FALSE,FALSE
ADNT,9/23/2022,-1,FALSE,TRUE,FALSE
ADNT,10/31/2022,-1,FALSE,TRUE,FALSE
ADNT,11/4/2022,1,FALSE,TRUE,FALSE
ADNT,11/21/2022,-1,TRUE,FALSE,FALSE
AFG,1/6/2020,0,,,
AFG,2/4/2020,0,FALSE,FALSE,TRUE
AFG,3/26/2020,0,FALSE,FALSE,TRUE
AFG,4/1/2020,-1,FALSE,FALSE,TRUE
AFG,4/16/2020,-1,FALSE,TRUE,FALSE
AFG,5/1/2020,-1,FALSE,TRUE,FALSE
AFG,5/12/2020,-1,FALSE,TRUE,FALSE
AFG,5/21/2020,1,FALSE,TRUE,FALSE
AFG,5/28/2020,-1,TRUE,FALSE,FALSE
AFG,6/15/2020,1,FALSE,TRUE,FALSE
AFG,6/23/2020,0,TRUE,FALSE,FALSE
AFG,8/5/2020,1,FALSE,FALSE,TRUE
AFG,9/1/2020,0,TRUE,FALSE,FALSE
AFG,9/14/2020,0,FALSE,FALSE,TRUE
AFG,9/28/2020,1,FALSE,FALSE,TRUE
AFG,10/27/2020,0,TRUE,FALSE,FALSE
AFG,10/29/2020,0,FALSE,FALSE,TRUE
AFG,12/10/2020,1,FALSE,FALSE,TRUE
AFG,12/15/2020,1,TRUE,FALSE,FALSE
AFG,1/28/2021,1,TRUE,FALSE,FALSE
AFG,2/4/2021,1,TRUE,FALSE,FALSE
AFG,5/5/2021,0,,,
AFG,5/21/2021,0,FALSE,FALSE,TRUE
AFG,6/2/2021,1,FALSE,FALSE,TRUE
AFG,7/16/2021,0,TRUE,FALSE,FALSE
AFG,8/4/2021,1,FALSE,FALSE,TRUE
AFG,9/15/2021,1,TRUE,FALSE,FALSE
AFG,11/3/2021,1,TRUE,FALSE,FALSE
AFG,11/12/2021,0,TRUE,FALSE,FALSE
AFG,12/8/2021,0,FALSE,FALSE,TRUE
AFG,12/14/2021,0,FALSE,FALSE,TRUE
AFG,2/10/2022,1,FALSE,FALSE,TRUE
AFG,3/2/2022,1,TRUE,FALSE,FALSE
AFG,5/5/2022,1,TRUE,FALSE,FALSE
AFG,5/20/2022,0,TRUE,FALSE,FALSE
AFG,8/4/2022,-1,FALSE,FALSE,TRUE
AFG,11/3/2022,1,,,
AFG,12/2/2022,0,TRUE,FALSE,FALSE
AGCO,2/6/2020,-1,,,
AGCO,4/13/2020,-1,FALSE,TRUE,FALSE
AGCO,5/1/2020,-1,FALSE,TRUE,FALSE
AGCO,5/5/2020,-1,FALSE,TRUE,FALSE
AGCO,7/30/2020,1,,,
AGCO,8/21/2020,1,TRUE,FALSE,FALSE
AGCO,11/3/2020,1,TRUE,FALSE,FALSE
AGCO,12/3/2020,0,TRUE,FALSE,FALSE
AGCO,12/3/2020,0,FALSE,FALSE,TRUE
AGCO,12/3/2020,0,FALSE,FALSE,TRUE
AGCO,12/3/2020,0,FALSE,FALSE,TRUE
AGCO,12/14/2020,0,FALSE,FALSE,TRUE
AGCO,12/16/2020,1,FALSE,FALSE,TRUE
AGCO,1/27/2021,-1,TRUE,FALSE,FALSE
AGCO,2/4/2021,1,FALSE,TRUE,FALSE
AGCO,4/12/2021,0,TRUE,FALSE,FALSE
AGCO,4/23/2021,1,FALSE,FALSE,TRUE
AGCO,4/29/2021,-1,TRUE,FALSE,FALSE
AGCO,7/29/2021,0,,,
AGCO,10/4/2021,0,FALSE,FALSE,TRUE
AGCO,10/7/2021,1,FALSE,FALSE,TRUE
AGCO,10/21/2021,0,TRUE,FALSE,FALSE
AGCO,10/28/2021,-1,FALSE,FALSE,TRUE
AGCO,2/8/2022,1,,,
AGCO,3/16/2022,1,TRUE,FALSE,FALSE
AGCO,4/28/2022,0,TRUE,FALSE,FALSE
AGCO,5/3/2022,0,FALSE,FALSE,TRUE
AGCO,6/15/2022,1,FALSE,FALSE,TRUE
AGCO,7/21/2022,0,TRUE,FALSE,FALSE
AGCO,7/28/2022,0,FALSE,FALSE,TRUE
AGCO,10/31/2022,0,,,
AGCO,11/1/2022,-1,FALSE,FALSE,TRUE
AGCO,12/16/2022,1,FALSE,TRUE,FALSE
AGCO,12/21/2022,1,TRUE,FALSE,FALSE
AIRC,2/11/2021,1,,,
AIRC,3/16/2021,-1,TRUE,FALSE,FALSE
AIRC,4/16/2021,0,FALSE,TRUE,FALSE
AIRC,4/26/2021,-1,FALSE,FALSE,TRUE
AIRC,4/28/2021,0,FALSE,TRUE,FALSE
AIRC,4/29/2021,0,FALSE,FALSE,TRUE
AIRC,6/8/2021,0,FALSE,FALSE,TRUE
AIRC,7/29/2021,0,FALSE,FALSE,TRUE
AIRC,8/5/2021,0,FALSE,FALSE,TRUE
AIRC,9/27/2021,-1,FALSE,FALSE,TRUE
AIRC,10/28/2021,1,FALSE,TRUE,FALSE
AIRC,11/4/2021,-1,TRUE,FALSE,FALSE
AIRC,11/9/2021,0,FALSE,TRUE,FALSE
AIRC,12/9/2021,-1,FALSE,FALSE,TRUE
AIRC,2/9/2022,1,FALSE,TRUE,FALSE
AIRC,3/7/2022,-1,TRUE,FALSE,FALSE
AIRC,5/2/2022,-1,FALSE,TRUE,FALSE
AIRC,5/9/2022,-1,FALSE,TRUE,FALSE
AIRC,5/25/2022,0,FALSE,TRUE,FALSE
AIRC,6/7/2022,0,FALSE,FALSE,TRUE
AIRC,6/21/2022,0,FALSE,FALSE,TRUE
AIRC,7/5/2022,0,FALSE,FALSE,TRUE
AIRC,7/29/2022,0,FALSE,FALSE,TRUE
AIRC,9/20/2022,-1,FALSE,FALSE,TRUE
AIRC,11/4/2022,0,FALSE,TRUE,FALSE
AIRC,11/14/2022,-1,FALSE,FALSE,TRUE
AIRC,11/21/2022,0,FALSE,TRUE,FALSE
AIRC,11/28/2022,-1,FALSE,FALSE,TRUE
AIRC,12/9/2022,0,FALSE,TRUE,FALSE
AIRC,12/12/2022,0,FALSE,FALSE,TRUE
ALE,2/3/2020,0,,,
ALE,2/13/2020,0,FALSE,FALSE,TRUE
ALE,3/31/2020,-1,FALSE,FALSE,TRUE
ALE,4/13/2020,-1,FALSE,TRUE,FALSE
ALE,4/14/2020,1,FALSE,TRUE,FALSE
ALE,5/15/2020,0,TRUE,FALSE,FALSE
ALE,7/31/2020,0,FALSE,FALSE,TRUE
ALE,9/14/2020,1,FALSE,FALSE,TRUE
ALE,12/1/2020,1,TRUE,FALSE,FALSE
ALE,2/17/2021,0,TRUE,FALSE,FALSE
ALE,5/12/2021,-1,,,
ALE,9/28/2021,-1,,,
ALE,10/5/2021,0,FALSE,TRUE,FALSE
ALE,1/11/2022,-1,,,
ALE,2/2/2022,1,FALSE,TRUE,FALSE
ALE,2/9/2022,0,TRUE,FALSE,FALSE
ALE,2/16/2022,-1,FALSE,FALSE,TRUE
ALE,3/2/2022,0,FALSE,TRUE,FALSE
ALE,4/5/2022,0,FALSE,FALSE,TRUE
ALE,5/13/2022,1,FALSE,FALSE,TRUE
ALE,7/6/2022,1,TRUE,FALSE,FALSE
ALE,8/22/2022,-1,TRUE,FALSE,FALSE
ALGM,11/19/2020,1,,,
ALGM,2/2/2021,1,TRUE,FALSE,FALSE
ALGM,3/9/2021,1,TRUE,FALSE,FALSE
ALGM,4/9/2021,-1,TRUE,FALSE,FALSE
ALGM,5/5/2021,1,FALSE,TRUE,FALSE
ALGM,5/10/2021,-1,TRUE,FALSE,FALSE
ALGM,5/27/2021,1,FALSE,TRUE,FALSE
ALGM,7/1/2021,-1,TRUE,FALSE,FALSE
ALGM,7/29/2021,1,FALSE,TRUE,FALSE
ALGM,8/9/2021,0,TRUE,FALSE,FALSE
ALGM,10/28/2021,1,FALSE,FALSE,TRUE
ALGM,11/3/2021,1,TRUE,FALSE,FALSE
ALGM,11/10/2021,-1,TRUE,FALSE,FALSE
ALGM,1/10/2022,0,FALSE,TRUE,FALSE
ALGM,2/1/2022,0,FALSE,FALSE,TRUE
ALGM,5/9/2022,-1,,,
ALGM,6/10/2022,-1,FALSE,TRUE,FALSE
ALGM,6/21/2022,1,FALSE,TRUE,FALSE
ALGM,7/28/2022,1,TRUE,FALSE,FALSE
ALGM,8/5/2022,-1,TRUE,FALSE,FALSE
ALGM,9/1/2022,-1,FALSE,TRUE,FALSE
ALGM,10/3/2022,1,FALSE,TRUE,FALSE
ALGM,10/27/2022,1,TRUE,FALSE,FALSE
ALGM,11/17/2022,1,TRUE,FALSE,FALSE
AM,2/12/2020,1,,,
AM,3/24/2020,1,TRUE,FALSE,FALSE
AM,3/25/2020,-1,TRUE,FALSE,FALSE
AM,3/30/2020,-1,FALSE,TRUE,FALSE
AM,4/29/2020,1,FALSE,TRUE,FALSE
AM,5/12/2020,0,TRUE,FALSE,FALSE
AM,6/19/2020,0,FALSE,FALSE,TRUE
AM,7/29/2020,0,FALSE,FALSE,TRUE
AM,8/12/2020,1,FALSE,FALSE,TRUE
AM,8/25/2020,0,TRUE,FALSE,FALSE
AM,10/28/2020,0,FALSE,FALSE,TRUE
AM,11/5/2020,1,FALSE,FALSE,TRUE
AM,11/10/2020,1,TRUE,FALSE,FALSE
AM,12/9/2020,0,TRUE,FALSE,FALSE
AM,2/17/2021,0,FALSE,FALSE,TRUE
AM,4/9/2021,-1,FALSE,FALSE,TRUE
AM,4/28/2021,0,FALSE,TRUE,FALSE
AM,5/3/2021,1,FALSE,FALSE,TRUE
AM,5/19/2021,0,TRUE,FALSE,FALSE
AM,5/24/2021,-1,FALSE,FALSE,TRUE
AM,6/8/2021,1,FALSE,TRUE,FALSE
AM,6/22/2021,-1,TRUE,FALSE,FALSE
AM,7/28/2021,0,FALSE,TRUE,FALSE
AM,8/3/2021,0,FALSE,FALSE,TRUE
AM,10/27/2021,-1,,,
AM,11/2/2021,0,FALSE,TRUE,FALSE
AM,1/4/2022,0,FALSE,FALSE,TRUE
AM,2/16/2022,0,FALSE,FALSE,TRUE
AM,2/28/2022,1,FALSE,FALSE,TRUE
AM,3/22/2022,0,TRUE,FALSE,FALSE
AM,4/27/2022,1,FALSE,FALSE,TRUE
AM,5/3/2022,1,TRUE,FALSE,FALSE
AM,6/8/2022,-1,TRUE,FALSE,FALSE
AM,7/27/2022,0,FALSE,TRUE,FALSE
AM,8/23/2022,1,FALSE,FALSE,TRUE
AM,9/12/2022,1,TRUE,FALSE,FALSE
AM,10/26/2022,0,TRUE,FALSE,FALSE
AM,11/1/2022,1,FALSE,FALSE,TRUE
AM,12/1/2022,0,TRUE,FALSE,FALSE
AM,12/6/2022,-1,FALSE,FALSE,TRUE
AMED,1/2/2020,0,,,
AMED,1/14/2020,0,FALSE,FALSE,TRUE
AMED,2/18/2020,1,FALSE,FALSE,TRUE
AMED,4/16/2020,1,TRUE,FALSE,FALSE
AMED,4/27/2020,1,TRUE,FALSE,FALSE
AMED,5/6/2020,1,TRUE,FALSE,FALSE
AMED,6/1/2020,-1,TRUE,FALSE,FALSE
AMED,6/15/2020,1,FALSE,TRUE,FALSE
AMED,7/28/2020,-1,TRUE,FALSE,FALSE
AMED,8/10/2020,-1,FALSE,TRUE,FALSE
AMED,10/28/2020,-1,FALSE,TRUE,FALSE
AMED,12/15/2020,1,FALSE,TRUE,FALSE
AMED,12/23/2020,0,TRUE,FALSE,FALSE
AMED,1/13/2021,-1,FALSE,FALSE,TRUE
AMED,2/24/2021,0,FALSE,TRUE,FALSE
AMED,3/15/2021,1,FALSE,FALSE,TRUE
AMED,4/14/2021,-1,TRUE,FALSE,FALSE
AMED,4/27/2021,-1,FALSE,TRUE,FALSE
AMED,4/28/2021,0,FALSE,TRUE,FALSE
AMED,5/3/2021,-1,FALSE,FALSE,TRUE
AMED,5/11/2021,0,FALSE,TRUE,FALSE
AMED,6/10/2021,-1,FALSE,FALSE,TRUE
AMED,6/30/2021,0,FALSE,TRUE,FALSE
AMED,7/7/2021,0,FALSE,FALSE,TRUE
AMED,7/13/2021,-1,FALSE,FALSE,TRUE
AMED,8/4/2021,0,FALSE,TRUE,FALSE
AMED,9/20/2021,-1,FALSE,FALSE,TRUE
AMED,9/30/2021,0,FALSE,TRUE,FALSE
AMED,10/20/2021,-1,FALSE,FALSE,TRUE
